Dataset,Hardware,ds_key,hw_key,algo_id,Seed,HV,IGD,Spacing,MaxSpread
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,0,1.1670990524316214,0.02601500536920935,0.05233928901239316,0.8556349801659205
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,1,1.1670714373492552,0.015259693503107338,0.044208651961851184,0.8245230990256821
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,2,1.1735729427465065,0.004899309058724399,0.05895206738978203,0.6982404555824737
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,3,1.1702080463630369,0.010057266420854881,0.05132119505570401,0.6966469941193649
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,4,1.1648266615238225,0.033688413587177606,0.01497196811323571,0.8581388004605501
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,5,1.1686742221307564,0.015484464497708348,0.03151057680753475,0.8581168426720952
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,6,1.1696012475395783,0.020186122444999323,0.040579852742146115,0.8584248581363381
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,7,1.1683555264043537,0.029152103381197104,0.07024228023825166,0.8254436835193723
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,8,1.1677870376332478,0.019858704339473513,0.07666093140154422,1.0204325299332946
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,9,1.1687355108495643,0.012405722310176177,0.02471461518641754,0.6965137325052098
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,10,1.1725310187447282,0.008782099421741333,0.02156827811801298,0.6982404555824737
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,11,1.1696533668866755,0.03440012472608038,0.07671913585543935,0.8578761211023916
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,12,1.1675188812952675,0.010477744502896407,0.05236526554130903,0.8708421111796493
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,13,1.166302255248093,0.015707801706984013,0.08837632755198606,1.0203776469380674
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,14,1.1715978313217184,0.014000004379253594,0.021130928845409385,0.6971021726817991
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,15,1.1691216362662278,0.0074847135913461565,0.039084065249464485,0.6618400008309963
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,16,1.1674100886025394,0.02432833879648063,0.031692203242657646,0.6650986983920537
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,17,1.1727011001562635,0.018194268862668665,0.03680137913550421,0.6986792083353996
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,18,1.168101161825505,0.007219004729076658,0.031370021091332176,0.6629985344387992
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,19,1.170986448689185,0.010262536306948454,0.023902912093809375,0.6973309487743701
