Dataset,Hardware,ds_key,hw_key,exp_name,Label,Short,Seed,HV,IGD,Spacing
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,17,1.1329654803440703,0.0033558822468105244,0.032512632206778816
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,18,1.1280747218925395,0.004594393542300065,0.007407408497321139
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,19,1.1351306360317202,0.0045849188548899526,0.0034280604385058784
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,20,1.1304389699997068,0.007795892841978414,0.05603261079017948
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,21,1.1350624076322453,0.005423000637408833,0.012910047461430343
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,22,1.1328184990324535,0.005544146997825631,0.004500209765856982
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,23,1.1357297813193217,0.002986075979594449,0.03720615200941643
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,24,1.1129061459835206,0.025504333990491034,0.0034310325103080463
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,25,1.1154756187451207,0.01221417127844406,0.001934211683790059
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,26,1.133640890329449,0.004571210787554442,0.001590128015660767
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,27,1.1334010938208934,0.002721475778511125,0.05188637841238755
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,28,1.1201347448429813,0.008214198887206873,0.004735982140171509
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,29,1.1333357978371572,0.003563449693172033,0.003353501217353569
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,0,1.0413302286378319,0.004648406221311819,0.024805614402505227
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,1,1.0408918586427607,0.0007996783120061932,0.014087088165516737
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,2,1.0357444236668936,0.020950560969038783,0.007117559573888266
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,3,1.0353892330765464,0.026731109561102993,0.021159515360241223
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,4,1.0332199166233729,0.028392933388261574,0.007976940930888753
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,5,1.0281101355523274,0.019551009611955272,0.003376030235222478
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,6,1.041005192311718,0.0005253560954669817,0.0275560519666875
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,7,1.0374148539940213,0.008804925628522331,0.017836089005198185
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,8,1.0407708609812298,0.0016704140856997477,0.012196806833916218
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,9,1.031534348613397,0.04133083026787785,0.00463091945091416
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,10,1.0237943043214022,0.02969005343573709,0.004029504424309783
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,11,0.9784201812473694,0.09581035859062338,0.012959796759327947
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,12,1.0300452936771025,0.04163087020613418,0.016644441172577268
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,13,0.9489566711076305,0.10746350593273124,0.005279020714426199
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,14,1.0309597827232158,0.012187824812228173,0.013501777189375404
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,15,0.9573014442041448,0.09086189761784841,0.019069607195372876
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,16,1.0404761086709167,0.002118710147894007,0.028873426146504625
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,17,1.0306800383441832,0.015444179001627279,0.01816508528068461
