Dataset,Hardware,ds_key,hw_key,algo_id,Seed,HV,IGD,Spacing,MaxSpread
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,9,1.1393733060722577,0.0012506025587420819,0.1342921131671793,1.4142120721531972
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,10,1.136216422564179,0.005036392690551802,0.1505438923991811,1.4142066265847069
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,11,1.1382555640689151,0.0021780461373082424,0.13804162227923825,1.4142109002180272
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,12,1.136718896480181,0.0019778192386323396,0.13615160650896035,1.401988263730274
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,13,1.1356237910578777,0.0020726862174017605,0.04061792671872206,0.9870472220731447
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,14,1.1388142974281412,0.0010670975971734135,0.14135627723728614,1.4142103564950106
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,15,1.1367792333123106,0.002206008803727391,0.14226122808126881,1.3180052030454676
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,16,1.1390723797497804,0.0024232232507120383,0.1343184383925087,1.4142106727892187
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,17,1.1390771813598755,0.0010256268531627368,0.1379445490679645,1.4142103564950106
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,18,1.1370233092021589,0.0008671699880507783,0.13869634055427485,1.401988263730274
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,19,1.1390829268753937,0.001933424786162413,0.12495633436891505,1.4142088430206978
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,20,1.1391263707741772,0.001852625921970616,0.13626532734245797,1.4142132866359434
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,21,1.1368515698537622,0.0015952009318735336,0.13827338422748103,1.401985385452618
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,22,1.1387854269490814,0.001366372734866388,0.1357154660750594,1.4142132866359434
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,23,1.1388654217460932,0.0009844222272227523,0.13604072647911528,1.4142135623730951
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,24,1.1382597920377966,0.0019244332143048208,0.1483872747568525,1.41421153022191
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,25,1.1364863144035577,0.0013944437844317582,0.136963041037946,1.250232182659645
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,26,1.132127230469661,0.002159970292550074,0.14243752063137333,1.2516294812788376
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,27,1.1394571259227233,0.0007845093564744265,0.12340297808565319,1.4142132866359434
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,28,1.1334052045009264,0.0022576556366139234,0.04026973757561692,0.9870472220731447
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,29,1.134599911444496,0.0043614590439816185,0.038019770932166075,0.9864369895894927
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,0,1.172655095477201,0.01800319104422396,0.04886031126764319,0.8578324630191617
