Dataset,Hardware,ds_key,hw_key,exp_name,Label,Short,Seed,HV,IGD,Spacing
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,11,1.0299923654177818,0.02835758180300459,0.008218521166556466
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,12,1.027286334201631,0.011066965393102061,0.016837179622381446
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,13,1.035903154814207,0.009888952368837592,0.007958048235662549
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,14,1.0212773522791383,0.008772077961614083,0.0031627740803472503
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,15,0.9482161529629118,0.08417707169054951,0.020224132524425988
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,16,0.9275886138328666,0.09353420328926176,0.026261175347289875
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,17,1.0366968105507748,0.008392361589448784,0.009201210159830813
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,18,1.036598554013934,0.008522778408482114,0.009440598559311885
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,19,1.0360316780666396,0.008873510903104053,0.01073527262035112
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,20,1.025011150849691,0.014505399082505657,0.008117016273727205
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,21,1.0214587103697625,0.0019047370637026058,0.004022913485256668
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,22,1.0360165403837915,0.0018238409206895547,0.008428449121109065
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,23,1.0308313909523714,0.025644872659682957,0.0654193799280586
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,24,1.0295615296637168,0.028374387077675055,0.06422852292989117
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,25,1.0374677857133836,0.008378368594571002,0.009035765684581492
